Date,Open,High,Low,Close,Volume,boll_mavg,boll_hband,boll_lband,boll_hband_ind,boll_lband_ind,boll_bandwidth,RSI,daily_return,ROC,MACD,on_balance_volume,avg_close,max_close,min_close,max_close_pct,min_close_pct,boll_hband_num,boll_lband_num,pct_change,DX-Y.NYB_Open,DX-Y.NYB_High,DX-Y.NYB_Low,DX-Y.NYB_Close,DX-Y.NYB_Volume,DX-Y.NYB_boll_mavg,DX-Y.NYB_boll_hband,DX-Y.NYB_boll_lband,DX-Y.NYB_boll_hband_ind,DX-Y.NYB_boll_lband_ind,DX-Y.NYB_boll_bandwidth,DX-Y.NYB_RSI,DX-Y.NYB_daily_return,DX-Y.NYB_ROC,DX-Y.NYB_MACD,DX-Y.NYB_on_balance_volume,DX-Y.NYB_avg_close,DX-Y.NYB_max_close,DX-Y.NYB_min_close,DX-Y.NYB_max_close_pct,DX-Y.NYB_min_close_pct,DX-Y.NYB_boll_hband_num,DX-Y.NYB_boll_lband_num,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,BTC-USD_boll_mavg,BTC-USD_boll_hband,BTC-USD_boll_lband,BTC-USD_boll_hband_ind,BTC-USD_boll_lband_ind,BTC-USD_boll_bandwidth,BTC-USD_RSI,BTC-USD_daily_return,BTC-USD_ROC,BTC-USD_MACD,BTC-USD_on_balance_volume,BTC-USD_avg_close,BTC-USD_max_close,BTC-USD_min_close,BTC-USD_max_close_pct,BTC-USD_min_close_pct,BTC-USD_boll_hband_num,BTC-USD_boll_lband_num,day
2020-03-30,1645.5,1651.5999755859375,1607.199951171875,1637.199951171875,79971500,1600.6149963378907,1747.3929794818098,1453.8370131939716,0.0,0.0,18.340198421199116,55.04986565377187,-1.6224012013092204,7.944880588075177,9.967017434406443,36409226,1600.6149963378907,1696.0999755859375,1477.9000244140625,1.0596551822059088,0.9233326113996229,0.0,3.0,0.9652732590873867,98.30999755859375,99.31999969482422,98.29000091552734,99.18000030517578,0.0,98.89800033569335,103.61398424832304,94.18201642306367,0.0,0.0,9.537066263467478,47.25330282971873,0.8234192700801612,1.7543850036491473,0.3499842711040202,0.0,98.89800033569335,102.81999969482422,94.9000015258789,1.0396570137497045,0.9595745232841525,3.0,0.0,5925.53857421875,6517.19580078125,5903.234375,6429.841796875,37101651525,6026.747290039062,7465.370586114126,4588.123993963998,0.0,0.0,47.74128487029161,48.732399208365315,8.574723804008189,22.743482158719697,-220.6575340815425,-235308752182,6026.747290039062,7911.43017578125,4970.7880859375,1.3127197466628757,0.8247878742407468,0.0,3.0,32
2020-03-31,1637.199951171875,1641.5999755859375,1570.0,1592.4000244140625,79259106,1598.0849975585938,1743.5922901805036,1452.577704936684,0.0,0.0,18.210206946964938,47.911769850970224,-2.7363747919577963,7.1241186958669696,6.930474123457998,-42849880,1598.0849975585938,1696.0999755859375,1477.9000244140625,1.0613327690185952,0.924794379943408,0.0,3.0,0.9721018546773811,99.25,99.94999694824219,98.88999938964844,98.94999694824219,0.0,98.98800010681153,103.63531601932463,94.34068419429842,0.0,0.0,9.38965512486057,45.856523357000235,-0.23190497703758917,0.20252855518196203,0.233116048688359,0.0,98.98800010681153,102.81999969482422,94.9000015258789,1.038711758838221,0.9587020792770686,3.0,0.0,6430.6064453125,6504.51513671875,6374.162109375,6438.64453125,32786468812,5953.1080078125,7124.206621919802,4782.009393705197,0.0,0.0,39.34410773567096,48.89117843911038,0.13690436954885143,3.9968333293505465,-188.8343014152615,-202522283370,5953.1080078125,6734.8037109375,4970.7880859375,1.1313088393657817,0.8349904082731471,0.0,3.0,33
2020-04-01,1596.800048828125,1612.4000244140625,1571.5,1605.199951171875,85905097,1594.9449951171875,1736.9500539867129,1452.9399362476622,0.0,0.0,17.806891059474008,49.971139880341646,0.8038135243386701,5.203820933465842,5.670853917788008,43055217,1594.9449951171875,1696.0999755859375,1477.9000244140625,1.0634222376184939,0.9266150424864493,0.0,3.0,0.9808138672354431,99.01000213623047,99.83999633789062,98.91000366210938,99.66999816894531,0.0,99.10450019836426,103.69722238593948,94.51177801078904,0.0,0.0,9.268443266214108,50.90425309915486,0.7276414784325169,1.6107675502525811,0.20490433520883755,0.0,99.10450019836426,102.81999969482422,94.9000015258789,1.0374907243265759,0.9575750983651623,3.0,0.0,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,40346426265,6034.907421875,7147.190374377316,4922.624469372684,0.0,0.0,36.861640941518814,52.043210659525926,2.6112924097839496,6.581910592576756,-147.45011652199173,-162175857105,6034.907421875,6734.8037109375,5014.47998046875,1.1159746521587977,0.8309124945798736,0.0,2.0,34
2020-04-02,1598.699951171875,1645.5999755859375,1586.0,1637.699951171875,81969792,1593.2099914550781,1732.2032888995193,1454.216694010637,0.0,0.0,17.448208106892256,54.991373354496766,2.0246698846628775,10.81263442168003,7.454064000728749,125025009,1593.2099914550781,1696.0999755859375,1477.9000244140625,1.0645803030879124,0.9276241250937027,0.0,3.0,1.0043542105312409,99.51000213623047,100.41000366210938,99.33999633789062,100.18000030517578,0.0,99.27250022888184,103.7633523347795,94.78164812298418,0.0,0.0,9.047524934989223,54.26038278472289,0.5116907249922864,0.602529085246492,0.2246282416104748,0.0,99.27250022888184,102.81999969482422,94.9000015258789,1.0357349664586195,0.9559545826596314,3.0,0.0,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,47660646124,6096.403295898437,7233.404069512424,4959.40252228445,0.0,0.0,37.300707267150216,55.4368594525199,2.828128789998541,9.839152330746247,-98.08449326025129,-114515210981,6096.403295898437,6793.62451171875,5014.47998046875,1.1143659928616259,0.8225308820763896,0.0,1.0,35
2020-04-03,1634.800048828125,1652.800048828125,1619.800048828125,1648.800048828125,65942638,1591.8649963378907,1728.1332350876075,1455.596757588174,0.0,0.0,17.12057731820273,56.64245635707999,0.677785796372965,11.458121706564862,9.606075348369359,190967647,1591.8649963378907,1696.0999755859375,1477.9000244140625,1.065479785966675,0.92840789125585,0.0,3.0,0.9907463629397982,100.19999694824219,100.8499984741211,100.13999938964844,100.58000183105469,0.0,99.50400047302246,103.75693941719523,95.25106152884969,0.0,0.0,8.548277303334807,56.83198664239426,0.3992828155923167,-0.5733509391636507,0.2699715556616269,0.0,99.50400047302246,102.81999969482422,94.9000015258789,1.0333252854763442,0.9537305140973524,3.0,0.0,6797.396484375,7003.220703125,6673.3359375,6733.38720703125,38976504902,6173.054345703125,7263.853334764591,5082.25535664166,0.0,0.0,35.34065724921852,54.0663621752093,-0.8866740365705117,15.490443254567992,-65.05802807822329,-153491715883,6173.054345703125,6793.62451171875,5014.47998046875,1.1005288680874137,0.8123174849350187,0.0,0.0,36
2020-04-06,1641.9000244140625,1742.5999755859375,1626.5,1730.699951171875,89924751,1595.384991455078,1741.8016198971113,1448.9683630130448,0.0,0.0,18.35502141818362,66.66694696324845,4.967242838327168,15.719442325734953,18.12368437836085,280892398,1595.384991455078,1730.699951171875,1477.9000244140625,1.0848164928475241,0.9263594883553073,0.0,3.0,1.0571097011901782,100.66000366210938,100.93000030517578,100.4800033569336,100.69000244140625,0.0,99.79350051879882,103.5075559073984,96.07944513019925,0.0,0.0,7.4434815279376485,57.561053035378364,0.10936628390236791,-2.01440215238609,0.30838641577908277,0.0,99.79350051879882,102.81999969482422,96.41000366210938,1.0303276181343621,0.9660950178208041,3.0,0.0,6788.0498046875,7271.78125,6782.8896484375,7271.78125,46896904614,6437.955029296875,7306.034799276757,5569.875259316993,0.0,0.0,26.967562402332906,63.658826983879415,7.0776424294876294,8.841680773776336,51.09427052740102,-102919232542,6437.955029296875,7271.78125,5238.4384765625,1.1295172483977713,0.8136805014518126,0.0,0.0,37
2020-04-07,1707.0999755859375,1742.5999755859375,1672.0,1693.9000244140625,194263,1597.964990234375,1749.3322301895464,1446.5977502792034,0.0,0.0,18.945000782898294,59.76793418406288,-2.1263031025623436,7.501432817477724,20.928956549178338,280698135,1597.964990234375,1730.699951171875,1477.9000244140625,1.083064999389024,0.9248638320901497,0.0,3.0,1.0637402652875165,100.75,100.79000091552734,99.7699966430664,99.9800033569336,0.0,99.97200050354004,103.34603442708855,96.59796657999154,0.0,0.0,6.7499578012926404,51.34233561622196,-0.7051336451062484,-2.7621049857225253,0.2700115834306871,0.0,99.97200050354004,102.81999969482422,96.51000213623047,1.0284879684005455,0.965370320190932,3.0,0.0,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,44243482667,6534.853833007813,7267.862342728755,5801.845323286871,0.0,0.0,22.433815000374953,61.003455423891616,-1.3114627068677276,6.84848061870105,84.56680807293742,-147162715209,6534.853833007813,7271.78125,5830.2548828125,1.1127687681811547,0.8921783152002032,0.0,0.0,38
2020-04-08,1683.0999755859375,1695.800048828125,1662.5,1680.699951171875,66999389,1602.4849853515625,1758.0085668275642,1446.9614038755608,0.0,0.0,19.410301238096412,57.40049465526842,-0.7792710934491853,-0.9079667847257873,21.500316939521554,213698746,1602.4849853515625,1730.699951171875,1477.9000244140625,1.0800100887011954,0.9222551461783788,0.0,3.0,1.0470346388590912,99.91000366210938,100.43000030517578,99.9000015258789,100.12000274658203,0.0,100.15250053405762,103.12925686720399,97.17574420091125,0.0,0.0,5.944447352333655,52.46743069885226,0.14002739042588974,-2.312416007987155,0.24904987402663892,0.0,100.15250053405762,102.81999969482422,97.47000122070312,1.0266343740450043,0.9732158528339261,3.0,0.0,7179.283203125,7356.2236328125,7153.3056640625,7334.0986328125,37563249548,6591.99912109375,7384.701472658222,5799.296769529277,0.0,0.0,24.05043863030572,63.77916319118274,2.197254365887824,13.358998960539834,121.53312118384656,-109599465661,6591.99912109375,7334.0986328125,5830.2548828125,1.1125757904524145,0.8844441232032718,0.0,0.0,39
2020-04-09,1684.300048828125,1754.5,1682.4000244140625,1740.5999755859375,90794733,1613.6799865722655,1775.0169255336907,1452.3430476108404,0.0,0.0,19.996150451631074,64.49208949253945,3.5639927503000823,6.257249345439764,26.7371214731661,304493479,1613.6799865722655,1740.5999755859375,1477.9000244140625,1.0786525147921502,0.9158569460561861,0.0,2.0,1.0628320372974496,100.12999725341797,100.30000305175781,99.36000061035156,99.5199966430664,0.0,100.25500030517578,102.9862830030678,97.52371760728377,0.0,0.0,5.448671267424069,47.26329103069263,-0.5992869427244529,-2.1820338778419477,0.1772716321456329,0.0,100.25500030517578,102.81999969482422,98.08999633789062,1.0255847526990234,0.9784050275727405,3.0,0.0,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,34815139177,6647.1646728515625,7475.491404480095,5818.83794122303,0.0,0.0,24.922708324395686,62.771408122862155,-0.43644459866604146,16.979535299283565,144.0219588910113,-144414604838,6647.1646728515625,7334.0986328125,5830.2548828125,1.1033424014251554,0.8771040240095908,0.0,0.0,40
2020-04-13,1730.300048828125,1772.800048828125,1730.0999755859375,1769.4000244140625,82922552,1638.4449829101563,1801.992075713301,1474.8978901070118,0.0,0.0,19.963696615879915,67.47391759371062,1.7949645678653203,8.512207218588285,34.4988948538612,386839246,1638.4449829101563,1769.4000244140625,1477.9000244140625,1.0799264197881748,0.9020138239790397,0.0,1.0,1.0223609373860463,99.48999786376953,99.62999725341797,99.13999938964844,99.5,0.0,100.29250030517578,102.9599485397722,97.62505207057936,0.0,0.0,5.319337391090572,47.09032939197899,-0.020093090575679096,-1.5338970855487266,0.1193361397146191,0.0,100.29250030517578,102.81999969482422,98.08999633789062,1.0252012800753558,0.9780391957466087,3.0,0.0,6965.61669921875,6965.61669921875,6668.259765625,6845.03759765625,38619308647,6765.877954101563,7464.960149984461,6066.795758218665,0.0,0.0,20.66493663129426,49.75476784177372,-1.8082418492216368,3.606315958446428,75.60737018322652,-222119272790,6765.877954101563,7334.0986328125,5922.04296875,1.0839832882835958,0.8752807852763559,0.0,0.0,42
2020-04-14,1780.5999755859375,1788.800048828125,1736.0,1751.300048828125,119041708,1652.1149841308593,1805.0610277927715,1499.168940468947,0.0,0.0,18.515181465093207,63.53982771768813,-1.0229442373796305,5.2337519656166895,35.707002225804445,267797538,1652.1149841308593,1769.4000244140625,1479.300048828125,1.0709908459216018,0.8953977556267682,0.0,0.0,1.0338863118169668,99.37999725341797,99.43000030517578,98.83000183105469,98.88999938964844,0.0,100.33250045776367,102.88829330027907,97.77670761524827,0.0,0.0,5.094645963879466,41.89387595468243,-0.6130659400518268,-0.5330907152062538,0.021568494815966233,0.0,100.33250045776367,102.81999969482422,98.37000274658203,1.0247925570050722,0.9804400597789569,3.0,0.0,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734375,34110434051,6773.94619140625,7472.651271446605,6075.241111365895,0.0,0.0,20.629188963052744,49.678119102811685,-0.03812781513637953,0.7183679723844945,60.989051658711105,-256229706841,6773.94619140625,7334.0986328125,5922.04296875,1.0826921893942538,0.8742382654682118,0.0,0.0,43
2020-04-15,1754.4000244140625,1758.5,1724.0,1743.300048828125,99885419,1665.3149841308593,1800.9080337457376,1529.721934515981,0.0,0.0,16.28437273512498,61.77109131760019,-0.45680350465091557,6.480582752296423,35.290371713679406,167912119,1665.3149841308593,1769.4000244140625,1495.5999755859375,1.062501713654805,0.8980883435493151,0.0,0.0,1.0372464446212435,98.81999969482422,99.9800033569336,98.81999969482422,99.45999908447266,0.0,100.32650032043458,102.88988361988478,97.76311702098437,0.0,0.0,5.110082164259639,47.86685611024585,0.5763977129560782,1.1080576471047199,-0.0018278141037484374,0.0,100.32650032043458,102.81999969482422,98.37000274658203,1.0248538458575314,0.9804986960812582,3.0,0.0,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,32288311030,6770.229663085937,7470.906706737077,6069.552619434798,0.0,0.0,20.69876735412737,43.90930783860744,-2.9275847531044064,-1.355593268937287,31.768072887273775,-288518017871,6770.229663085937,7334.0986328125,5922.04296875,1.0832865349902392,0.8747181799517676,0.0,0.0,44
2020-04-16,1743.0999755859375,1768.0,1715.0,1730.0999755859375,99128838,1677.0399841308595,1790.6813269702907,1563.3986412914282,0.0,0.0,13.55260982621435,58.77172596694371,-0.7571888299470197,8.647321593865392,33.22800474713449,68783281,1677.0399841308595,1769.4000244140625,1575.699951171875,1.0550732487938081,0.939572083004625,0.0,0.0,0.9939675972956018,99.62999725341797,100.30000305175781,99.61000061035156,100.02999877929688,0.0,100.27000007629394,102.80708539181079,97.73291476077709,0.0,0.0,5.060507257577376,53.210914696642014,0.5730944098844226,0.8570260854059868,0.03023511372148846,0.0,100.27000007629394,102.81999969482422,98.37000274658203,1.0254313315706594,0.9810511885083651,2.0,0.0,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,46783242376,6802.5799560546875,7504.529483799503,6100.630428309872,0.0,0.0,20.63774427583289,57.04346649205227,7.146740203164859,3.629790505248034,50.68593893612615,-241734775495,6802.5799560546875,7334.0986328125,5922.04296875,1.078134866505278,0.8705583774107706,0.0,0.0,45
2020-04-17,1720.300048828125,1723.300048828125,1686.5,1694.5,125232803,1682.9799865722657,1786.8078742573093,1579.152098887222,0.0,0.0,12.338576633523779,51.30643432088973,-2.0576831448067434,5.563172909576253,28.043691838102404,-56449522,1682.9799865722657,1769.4000244140625,1592.4000244140625,1.0513494150443279,0.9461788239427089,0.0,0.0,0.9748590769764934,99.86000061035156,100.29000091552734,99.62000274658203,99.77999877929688,0.0,100.12099990844726,102.39168172249607,97.85031809439845,0.0,0.0,4.535875223230238,50.679226878637046,-0.24992502554318508,0.8388093548793506,0.03180143494759591,0.0,100.12099990844726,102.81999969482422,98.37000274658203,1.026957379459304,0.9825111898256472,1.0,0.0,7116.552734375,7167.18310546875,7050.33203125,7096.1845703125,32513423567,6845.2794921875,7508.509734081555,6182.049250293446,0.0,0.0,19.37774031435816,56.40599464963539,-0.2897315751431484,4.491965298539362,62.02714569147065,-274248199062,6845.2794921875,7334.0986328125,5922.04296875,1.071409668689626,0.8651280017870435,0.0,0.0,46
